Australian Bureau of Statistics,,,,
,,,,
"2016 Census - Counting Persons, Place of Usual Residence (MB)",,,,
LANP - 4 Digit Level and ENGP Proficiency in Spoken English by LGA (UR),,,,
Counting: Persons Place of Usual Residence,,,,
,,,,
Filters:,,,,
Default Summation,Persons Place of Usual Residence,,,
LGA (UR),Moonee Valley (C),,,
,,,,
Counting,LGA (UR),LANP - 4 Digit Level,ENGP Proficiency in Spoken English,Count
Persons Place of Usual Residence,Moonee Valley (C),Wurlaki,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinang, nec",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinang, nec",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinang, nec",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinang, nec",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinang, nec",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinang, nec","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Djinang, nec",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nfd",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nfd",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nfd",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nfd",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nfd",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nfd","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nfd",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Ganalbingu,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Ganalbingu,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Ganalbingu,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Ganalbingu,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Ganalbingu,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Ganalbingu,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Ganalbingu,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Djinba,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Djinba,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Djinba,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Djinba,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Djinba,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Djinba,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Djinba,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Manyjalpingu,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Manyjalpingu,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Manyjalpingu,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Manyjalpingu,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Manyjalpingu,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Manyjalpingu,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Manyjalpingu,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nec",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nec",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nec",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nec",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nec",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nec","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Djinba, nec",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nfd",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nfd",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nfd",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nfd",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nfd",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nfd","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nfd",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Ritharrngu,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Ritharrngu,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Ritharrngu,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Ritharrngu,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Ritharrngu,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Ritharrngu,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Ritharrngu,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Wagilak,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Wagilak,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Wagilak,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Wagilak,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Wagilak,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Wagilak,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Wagilak,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nec",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nec",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nec",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nec",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nec",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nec","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Yakuy, nec",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Nhangu,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Nhangu,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Nhangu,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Nhangu,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Nhangu,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Nhangu,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Nhangu,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yan-nhangu,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yan-nhangu,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yan-nhangu,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yan-nhangu,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yan-nhangu,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yan-nhangu,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yan-nhangu,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Nhangu, nec",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Nhangu, nec",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Nhangu, nec",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Nhangu, nec",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Nhangu, nec",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Nhangu, nec","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Nhangu, nec",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Dhuwaya,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Dhuwaya,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Dhuwaya,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Dhuwaya,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Dhuwaya,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Dhuwaya,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Dhuwaya,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Djangu,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Djangu,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Djangu,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Djangu,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Djangu,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Djangu,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Djangu,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Madarrpa,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Madarrpa,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Madarrpa,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Madarrpa,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Madarrpa,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Madarrpa,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Madarrpa,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Warramiri,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Warramiri,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Warramiri,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Warramiri,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Warramiri,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Warramiri,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Warramiri,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Rirratjingu,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Rirratjingu,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Rirratjingu,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Rirratjingu,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Rirratjingu,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Rirratjingu,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Rirratjingu,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Yolngu Matha, nec",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Yolngu Matha, nec",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Yolngu Matha, nec",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Yolngu Matha, nec",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Yolngu Matha, nec",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Other Yolngu Matha, nec","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Other Yolngu Matha, nec",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nfd",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nfd",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nfd",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nfd",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nfd",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nfd","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nfd",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Kuku Yalanji,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuku Yalanji,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuku Yalanji,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuku Yalanji,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Kuku Yalanji,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Kuku Yalanji,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Kuku Yalanji,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Guugu Yimidhirr,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Guugu Yimidhirr,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Guugu Yimidhirr,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Guugu Yimidhirr,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Guugu Yimidhirr,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Guugu Yimidhirr,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Guugu Yimidhirr,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuku-Ya'u,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuku-Ya'u,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuku-Ya'u,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuku-Ya'u,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuku-Ya'u,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuku-Ya'u,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Kuuku-Ya'u,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Mungkan,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Mungkan,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Mungkan,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Mungkan,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Mungkan,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Mungkan,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Wik Mungkan,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Djabugay,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Djabugay,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Djabugay,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Djabugay,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Djabugay,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Djabugay,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Djabugay,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Dyirbal,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Dyirbal,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Dyirbal,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Dyirbal,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Dyirbal,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Dyirbal,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Dyirbal,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Girramay,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Girramay,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Girramay,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Girramay,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Girramay,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Girramay,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Girramay,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Koko-Bera,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Koko-Bera,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Koko-Bera,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Koko-Bera,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Koko-Bera,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Koko-Bera,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Koko-Bera,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuk Thayorre,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuk Thayorre,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuk Thayorre,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuk Thayorre,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuk Thayorre,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Kuuk Thayorre,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Kuuk Thayorre,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Lamalama,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Lamalama,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Lamalama,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Lamalama,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Lamalama,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Lamalama,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Lamalama,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yidiny,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yidiny,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yidiny,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yidiny,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yidiny,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yidiny,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yidiny,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Ngathan,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Ngathan,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Ngathan,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Ngathan,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Ngathan,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Wik Ngathan,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Wik Ngathan,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Alngith,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Alngith,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Alngith,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Alngith,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Alngith,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Alngith,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Alngith,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Kugu Muminh,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Kugu Muminh,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Kugu Muminh,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Kugu Muminh,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Kugu Muminh,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Kugu Muminh,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Kugu Muminh,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Morrobalama,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Morrobalama,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Morrobalama,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Morrobalama,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Morrobalama,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Morrobalama,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Morrobalama,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Thaynakwith,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Thaynakwith,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Thaynakwith,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Thaynakwith,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Thaynakwith,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Thaynakwith,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Thaynakwith,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yupangathi,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yupangathi,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yupangathi,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yupangathi,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yupangathi,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yupangathi,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yupangathi,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Tjungundji,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Tjungundji,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Tjungundji,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Tjungundji,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Tjungundji,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Tjungundji,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Tjungundji,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nec",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nec",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nec",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nec",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nec",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nec","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Cape York Peninsula Languages, nec",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),"Torres Strait Island Languages, nfd",Very well,0
Persons Place of Usual Residence,Moonee Valley (C),"Torres Strait Island Languages, nfd",Well,0
Persons Place of Usual Residence,Moonee Valley (C),"Torres Strait Island Languages, nfd",Not well,0
Persons Place of Usual Residence,Moonee Valley (C),"Torres Strait Island Languages, nfd",Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),"Torres Strait Island Languages, nfd",Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),"Torres Strait Island Languages, nfd","Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),"Torres Strait Island Languages, nfd",Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Kalaw Kawaw Ya/Kalaw Lagaw Ya,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Kalaw Kawaw Ya/Kalaw Lagaw Ya,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Kalaw Kawaw Ya/Kalaw Lagaw Ya,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Kalaw Kawaw Ya/Kalaw Lagaw Ya,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Kalaw Kawaw Ya/Kalaw Lagaw Ya,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Kalaw Kawaw Ya/Kalaw Lagaw Ya,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Kalaw Kawaw Ya/Kalaw Lagaw Ya,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Meriam Mir,Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Meriam Mir,Well,0
Persons Place of Usual Residence,Moonee Valley (C),Meriam Mir,Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Meriam Mir,Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Meriam Mir,Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Meriam Mir,"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Meriam Mir,Not applicable,0
Persons Place of Usual Residence,Moonee Valley (C),Yumplatok (Torres Strait Creole),Very well,0
Persons Place of Usual Residence,Moonee Valley (C),Yumplatok (Torres Strait Creole),Well,0
Persons Place of Usual Residence,Moonee Valley (C),Yumplatok (Torres Strait Creole),Not well,0
Persons Place of Usual Residence,Moonee Valley (C),Yumplatok (Torres Strait Creole),Not at all,0
Persons Place of Usual Residence,Moonee Valley (C),Yumplatok (Torres Strait Creole),Not stated - both language (LANP) and proficiency (ENGP) not stated,0
Persons Place of Usual Residence,Moonee Valley (C),Yumplatok (Torres Strait Creole),"Not stated - language (LANP) stated, proficiency (ENGP) not stated",0
Persons Place of Usual Residence,Moonee Valley (C),Yumplatok (Torres Strait Creole),Not applicable,0
